date,MG,billed_kWh,kW,total_kWh, Operation_bill 
43692.00,7.15,19499.2,907.2,20331.474,27040.86
43693.00,7.25,19504.8,884.8,20132.03,26775.60
43694.00,8.22,19712,963.2,20269.508,26958.45
43695.00,7.64,19891.2,963.2,20553.033,27335.53
43696.00,8.72,19174.4,963.2,19988.439,26584.62
43697.00,8.6,19101.6,952,19477.693,25905.33
43698.00,8.71,18984,929.6,19682.043,26177.12
43699.00,11,19650.4,940.8,19910.295,26480.69
43700.00,9.68,18900,873.6,19544.444,25994.11
43701.00,8.62,19348,929.6,20227.682,26902.82
43702.00,8.31,19068,963.2,19935.675,26514.45
43703.00,12.75,23032.8,1120,23184.355,30835.19
43704.00,13.97,23520,1153.6,23908.897,31798.83
43705.00,14.92,22125.6,1041.6,23062.622,30673.29
43706.00,13.14,22215.2,1019.2,23077.817,30693.50
43707.00,8.72,20160,952,20910.109,27810.44
43708.00,8.27,19398.4,907.2,19818.743,26358.93
43709.00,9.16,19852,1108.8,20768.344,27621.90
43710.00,11.54,20378.4,1019.2,21206.237,28204.30
43711.00,10.64,18900,985.6,20042.611,26656.67
43712.00,8.66,19325.6,929.6,20584.018,27376.74
43713.00,8.65,19549.6,907.2,20669.558,27490.51
43714.00,8.33,21778.4,996.8,22410.861,29806.45
43715.00,7.97,21672,974.4,22402.377,29795.16
43716.00,8.38,22416.8,1030.4,22904.731,30463.29
43717.00,9.47,23811.2,1220.8,24631.248,32759.56
43718.00,10.03,27916,1355.2,28702.623,38174.49
43719.00,9.38,22792,1220.8,23561.731,31337.10
43720.00,8.57,21218.4,1019.2,21977.777,29230.44
43721.00,8.6,21991.2,996.8,22732.992,30234.88
43722.00,8.52,21812,1019.2,22647.008,30120.52
43723.00,8.52,22764,1052.8,23345.09,31048.97
43724.00,8.52,20087.2,996.8,19258.801,25614.21
43725.00,9.27,18009.6,963.2,16555.492,22018.80
43726.00,10.27,16290.4,952,20047.241,26662.83
43727.00,10.35,17869.6,974.4,21542.029,28650.90
43728.00,10.64,18233.6,1030.4,21580.344,28701.86
43729.00,10.23,17679.2,952,20511.87,27280.79
43730.00,9.14,17264.8,974.4,20725.891,27565.44
43731.00,9.85,18362.4,985.6,21915.206,29147.22
43732.00,8.76,18760,996.8,22322.405,29688.80
43733.00,9.26,19168.8,974.4,22111.463,29408.25
43734.00,10.13,17488.8,974.4,21363.624,28413.62
43735.00,8.98,17897.6,1030.4,21284.312,28308.13
43736.00,8.75,18799.2,1030.4,21127.079,28099.02
43737.00,9.39,20636,1131.2,22647.954,30121.78
43738.00,9.31,20624.8,1220.8,23691.829,31510.13
43739.00,9.88,22747.2,1176,26029.626,34619.40
43740.00,9.07,23060.8,1220.8,26205.875,34853.81
43741.00,9.38,20932.8,1131.2,22828.271,30361.60
43742.00,8.84,18127.2,940.8,20386.604,27114.18
43743.00,9.04,18015.2,1120,20714.328,27550.06
43744.00,9.5,20876.8,1019.2,21355.995,28403.47
43745.00,8.7,19913.6,1019.2,21857.542,29070.53
43746.00,9.71,18972.8,985.6,22029.589,29299.35
43747.00,9.97,17976,974.4,20772.76,27627.77
43748.00,9.56,18172,907.2,19897.007,26463.02
43749.00,10.69,20048,985.6,20497.809,27262.09
43750.00,9.07,15064,963.2,19094.026,25395.05
43751.00,8.67,14929.6,929.6,18473.247,24569.42
43752.00,9.3,14946.4,873.6,18481.526,24580.43
43753.00,9.01,16324,974.4,18660.266,24818.15
43754.00,9.44,19572,940.8,20251.193,26934.09
43755.00,8.51,17740.8,907.2,19162.327,25485.89
43756.00,7.96,16245.6,907.2,19427.073,25838.01
43757.00,7.52,15344,884.8,17710.889,23555.48
43758.00,8.29,15276.8,918.4,17888.246,23791.37
43759.00,11.77,20781.6,1052.8,21144.121,28121.68
43760.00,13.14,18088,985.6,20115.444,26753.54
43761.00,9.05,15887.2,907.2,18660.372,24818.29
43762.00,8.93,17214.4,907.2,18550.125,24671.67
43763.00,8.7,18032,884.8,18652.182,24807.40
43764.00,15.83,22764,1254.4,22909.175,30469.20
43765.00,18.13,19448.8,1131.2,22254.623,29598.65
43766.00,17.07,21341.6,1052.8,21984.478,29239.36
43767.00,13.36,20014.4,1019.2,20572.006,27360.77
43768.00,12.01,20496,1052.8,20705.734,27538.63
43769.00,16.01,0,0,397.198,528.27
43770.00,15.08,18928,1086.4,21629.695,28767.49
43771.00,12.23,19073.6,1086.4,21177.652,28166.28
43772.00,11.26,17035.2,1008,19773.566,26298.84
43773.00,9.93,18547.2,963.2,19878.466,26438.36
43774.00,10.83,16206.4,963.2,18812.05,25020.03
43775.00,9.86,17740.8,985.6,19097.562,25399.76
43776.00,11.62,20591.2,940.8,20940.719,27851.16
43777.00,10.75,17886.4,996.8,20106.422,26741.54
43778.00,9.22,15366.4,884.8,18508.419,24616.20
43779.00,8.97,16128,963.2,18910.385,25150.81
43780.00,10.11,19376,929.6,19569.464,26027.39
43781.00,10.75,20949.6,1052.8,21116.819,28085.37
43782.00,10.04,20692,1041.6,20968.293,27887.83
43783.00,10.1,17410.4,952,19450.233,25868.81
43784.00,9.6,16592.8,963.2,19162,25485.46
43785.00,9.54,17242.4,952,19747.153,26263.71
43786.00,8.95,18412.8,963.2,19799.358,26333.15
43787.00,9.35,19751.2,940.8,20021.76,26628.94
43788.00,9.66,20714.4,985.6,21017.465,27953.23
43789.00,9.54,20294.4,974.4,20589.391,27383.89
43790.00,11.38,20557.6,1052.8,20736.025,27578.91
43791.00,12.24,20356,1041.6,22173.421,29490.65
43792.00,12.17,21873.6,1097.6,22031.393,29301.75
43793.00,15.49,18183.2,1075.2,21033.8,27974.95
43794.00,11.39,18474.4,1030.4,20682.765,27508.08
43795.00,11.37,21106.4,1097.6,21484.68,28574.62
43796.00,16.6,23520,1198.4,24198.16,32183.55
43797.00,15.88,21722.4,1052.8,22639.839,30110.99
43798.00,14.78,21554.4,1086.4,22264.431,29611.69
43799.00,19.2,27294.4,1467.2,27459.062,36520.55
43800.00,19.07,26196.8,1288,26581.332,35353.17
43801.00,19.75,26801.6,1276.8,27173.05,36140.16
43802.00,19.8,24382.4,1232,25844.202,34372.79
43803.00,18.46,22730.4,1187.2,25507.565,33925.06
43804.00,17.62,23688,1220.8,26310.952,34993.57
43805.00,16.62,24298.4,1142.4,25029.824,33289.67
43806.00,15.28,22383.2,1164.8,25036.86,33299.02
43807.00,14.93,23072,1153.6,24446.067,32513.27
43808.00,17.08,26398.4,1321.6,26529.14,35283.76
43809.00,16.31,25272.8,1254.4,26135.268,34759.91
43810.00,14.02,22887.2,1187.2,24406.587,32460.76
43811.00,15.64,23811.2,1108.8,24967.824,33207.21
43812.00,15.88,24600.8,1176,25096.656,33378.55
43813.00,15.03,22540,1064,23068.22,30680.73
43814.00,12.42,21397.6,1064,22047.616,29323.33
43815.00,13.35,23536.8,1187.2,23558.691,31333.06
43816.00,15.24,22719.2,1164.8,23818.809,31679.02
43817.00,16.14,22976.8,1164.8,24703.948,32856.25
43818.00,16.25,22181.6,1142.4,24708.293,32862.03
43819.00,15.3,22825.6,1164.8,24653.442,32789.08
43820.00,14.3,20524,1120,22958.236,30534.45
43821.00,11.78,19796,1086.4,22173.683,29491.00
43822.00,11.74,18306.4,1052.8,20699.949,27530.93
43823.00,11.9,20025.6,1041.6,22448.042,29855.90
43824.00,9.65,18020.8,974.4,20363.522,27083.48
43825.00,10.52,18709.6,929.6,19819.823,26360.36
43826.00,10.75,20608,1075.2,21020.568,27957.36
43827.00,10.46,21022.4,1052.8,21926.089,29161.70
43828.00,14.81,22775.2,1075.2,23027.954,30627.18
43829.00,16.46,25586.4,1176,25883.329,34424.83
43830.00,17.85,24976,1198.4,25154.923,33456.05
43831.00,18.13,23088.8,1187.2,25710.736,34195.28
43832.00,16.77,24259.2,1187.2,24626.269,32752.94
43833.00,18.05,25200,1187.2,25488.774,33900.07
43834.00,18.03,25743.2,1198.4,26137.37,34762.70
43835.00,16.4,21980,1164.8,24654.309,32790.23
43836.00,17.18,22394.4,1276.8,25106.069,33391.07
43837.00,18.41,24584,1254.4,27270.915,36270.32
43838.00,18.06,23587.2,1265.6,26373.084,35076.20
43839.00,17.29,24606.4,1209.6,25857.476,34390.44
43840.00,25.37,34428.8,1758.4,34632.391,46061.08
43841.00,31.56,37122.4,1814.4,37229.962,49515.85
43842.00,32.91,33919.2,1523.2,34253.405,45557.03
43843.00,29.22,30469.6,1500.8,31847.52,42357.20
43844.00,28,31096.8,1489.6,32245.7,42886.78
43845.00,27.91,29825.6,1422.4,30287.722,40282.67
43846.00,25.29,25250.4,1310.4,28285.297,37619.45
43847.00,16.11,23620.8,1265.6,24519.059,32610.35
43848.00,20.95,30088.8,1478.4,30439.082,40483.98
43849.00,19.55,26700.8,1332.8,27536.714,36623.83
43850.00,18.1,23923.2,1232,25201.55,33518.06
43851.00,17.93,26555.2,1344,27883.888,37085.57
43852.00,16.79,26443.2,1545.6,28243.281,37563.56
43853.00,18.88,26174.4,1220.8,27015.814,35931.03
43854.00,19.58,27081.6,1265.6,27383.463,36420.01
43855.00,18.67,25883.2,1198.4,26056.747,34655.47
43856.00,13.91,20658.4,1198.4,23675.247,31488.08
43857.00,12.04,23083.2,1097.6,23761.207,31602.41
43858.00,13.02,24925.6,1176,25266.88,33604.95
43859.00,12.7,24270.4,1120,24762.182,32933.70
43860.00,12.59,21571.2,1164.8,23638.329,31438.98
43861.00,11.96,23363.2,1120,23688.115,31505.19
43862.00,10.93,23122.4,1131.2,23602.097,31390.79
43863.00,9.91,19286.4,1142.4,22580.535,30032.11
43864.00,10.49,20148.8,1086.4,22097.849,29390.14
43865.00,11.58,22680,1164.8,22895.763,30451.36
43866.00,12.5,23167.2,1198.4,23859.981,31733.77
43867.00,13.27,22573.6,1075.2,23038.717,30641.49
43868.00,12.18,20087.2,1075.2,21408.616,28473.46
43869.00,11.55,20748,1041.6,21103.393,28067.51
43870.00,12.16,21599.2,1131.2,21917.413,29150.16
43871.00,19.36,28112,1276.8,28469.764,37864.79
43872.00,18.21,24460.8,1276.8,26145.793,34773.90
43873.00,22.92,25704,1276.8,26129.273,34751.93
43874.00,23.33,28442.4,1355.2,28889.647,38423.23
43875.00,25.34,23951.2,1321.6,27625.778,36742.28
43876.00,24.58,21991.2,1209.6,25248.541,33580.56
43877.00,14.33,18905.6,1097.6,21927.758,29163.92
43878.00,13.64,22691.2,1131.2,23800.206,31654.27
43879.00,14.08,23083.2,1131.2,24018.052,31944.01
43880.00,12.13,18636.8,1097.6,22535.538,29972.27
43881.00,11.56,18267.2,1086.4,21902.201,29129.93
43882.00,10.74,17040.8,1086.4,21168.037,28153.49
43883.00,10.46,16150.4,1030.4,20264.872,26952.28
43884.00,11.02,18351.2,1052.8,20633.954,27443.16
43885.00,12.96,21907.2,1075.2,22254.053,29597.89
43886.00,15.2,23032.8,1131.2,23493.915,31246.91
43887.00,15.08,23217.6,1153.6,24017.627,31943.44
43888.00,13.71,19734.4,1131.2,21748.476,28925.47
43889.00,13.42,22288,1086.4,23698.057,31518.42
43890.00,12.09,17528,1086.4,22275.78,29626.79
43891.00,11.44,18132.8,1052.8,21716.718,28883.23
43892.00,14.21,22769.6,1131.2,23132.299,30765.96
43893.00,17.3,19286.4,1086.4,23576.574,31356.84
43894.00,16.46,20501.6,1164.8,24328.246,32356.57
43895.00,14.13,18060,1131.2,22123.52,29424.28
43896.00,13.88,23604,1142.4,24483.251,32562.72
43897.00,11.72,16732.8,1075.2,21730.714,28901.85
43898.00,11.07,17505.6,1086.4,22433.915,29837.11
43899.00,12.3,20255.2,1019.2,21805,29000.65
43900.00,17.55,25457.6,1254.4,25890.837,34434.81
43901.00,18.84,24953.6,1198.4,25742.209,34237.14
43902.00,18.96,23441.6,1187.2,24800.637,32984.85
43903.00,14.8,19863.2,1131.2,22908.593,30468.43
43904.00,14.4,22680,1153.6,23139.985,30776.18
43905.00,14.56,20518.4,1075.2,22258.12,29603.30
43906.00,13.1,20445.6,1030.4,21498.658,28593.22
43907.00,12.6,18032,1041.6,21179.042,28168.13
43908.00,14.19,23402.4,1176,23777.713,31624.36
43909.00,21.19,29416.8,1747.2,29716.109,39522.42
43910.00,33.69,37928.8,1881.6,39186.795,52118.44
43911.00,32.96,31012.8,1467.2,32271.664,42921.31
43912.00,31.05,29058.4,1456,30095.169,40026.57
43913.00,27.44,25166.4,1321.6,28434.478,37817.86
43914.00,22.98,25720.8,1254.4,26911.608,35792.44
43915.00,15.03,18771.2,1097.6,22521.307,29953.34
43916.00,13.6,21425.6,1164.8,23168.21,30813.72
43917.00,13.86,21252,1097.6,23116.897,30745.47
43918.00,13.04,22097.6,1153.6,22926.134,30491.76
43919.00,18.98,20837.6,1220.8,23951.65,31855.69
43920.00,15.89,19107.2,1209.6,23113.279,30740.66
43921.00,12.85,21991.2,1187.2,23352.462,31058.77
43922.00,12.91,19728.8,1064,21715.302,28881.35
43923.00,11.87,16996,1097.6,21022.043,27959.32
43924.00,10.26,17847.2,1097.6,21471.987,28557.74
43925.00,10.37,19096,1064,21579.892,28701.26
43926.00,10.52,20188,1075.2,21765.011,28947.46
43927.00,10.47,16906.4,996.8,20108.097,26743.77
43928.00,9.1,16576,1030.4,19863.835,26418.90
43929.00,10.38,16704.8,963.2,19924.318,26499.34
43930.00,10.41,16189.6,1030.4,18971.519,25232.12
43931.00,11.73,15764,996.8,20039.365,26652.36
43932.00,10.26,16951.2,1008,20111.346,26748.09
43933.00,10.59,18810.4,952,19615.802,26089.02
43934.00,10.03,17836,1008,19738.391,26252.06
43935.00,9.89,13311.2,873.6,16955.54,22550.87
43936.00,8.98,13832,817.6,16553.874,22016.65
43937.00,9.11,14084,873.6,16716.873,22233.44
43938.00,10.83,19846.4,1064,20331.907,27041.44
43939.00,9.71,15685.6,985.6,19775.819,26301.84
43940.00,9.49,17673.6,952,19324.294,25701.31
43941.00,9.06,14257.6,907.2,17964.661,23893.00
43942.00,9.56,15120,1008,18961.119,25218.29
43943.00,8.89,15226.4,963.2,18767.544,24960.83
43944.00,12.28,22142.4,1131.2,22657.804,30134.88
43945.00,14.03,17746.4,1064,20676.418,27499.64
43946.00,12.78,20305.6,1041.6,21637.74,28778.19
43947.00,11.62,18502.4,1041.6,21055.814,28004.23
43948.00,11.77,16816.8,974.4,20351.18,27067.07
43949.00,10.09,16738.4,1008,19896.741,26462.67
43950.00,12.22,20053.6,1019.2,21321.584,28357.71
43951.00,12.42,21397.6,1052.8,22112.956,29410.23
43952.00,9.92,16984.8,1008,20708.891,27542.83
43953.00,10.11,16329.6,1030.4,19780.283,26307.78
43954.00,9.98,19174.4,996.8,20299.203,26997.94
43955.00,11.2,16749.6,1008,19574.215,26033.71
43956.00,10.02,18804.8,1008,19573.223,26032.39
43957.00,11.97,16895.2,1097.6,20731.07,27572.32
43958.00,12.34,19073.6,1120,22280.639,29633.25
43959.00,12.83,19650.4,1052.8,22075.073,29359.85
43960.00,13.33,18177.6,1086.4,22027.125,29296.08
43961.00,12.09,19919.2,1097.6,22624.337,30090.37
43962.00,12.13,19269.6,1008,20821.758,27692.94
43963.00,13.99,17673.6,1030.4,20353.695,27070.41
43964.00,12.64,19768,985.6,20663.521,27482.48
43965.00,11.37,17533.6,1019.2,20383.225,27109.69
43966.00,11.17,18821.6,985.6,20764.637,27616.97
43967.00,10.16,16727.2,985.6,19789.904,26320.57
43968.00,9.48,18726.4,1108.8,19998.654,26598.21
43969.00,13.05,24673.6,1198.4,25971.108,34541.57
43970.00,14.98,23144.8,1120,24699.556,32850.41
43971.00,17.89,24091.2,1153.6,24944.006,33175.53
43972.00,18.46,23469.6,1232,24846.042,33045.24
43973.00,19.52,22943.2,1209.6,26077.806,34683.48
43974.00,20.21,23660,1265.6,26756.698,35586.41
43975.00,18.58,21571.2,1232,24928.17,33154.47
43976.00,16.91,17824.8,1030.4,21241.55,28251.26
43977.00,12.77,17382.4,1052.8,20248.982,26931.15
43978.00,12,17091.2,963.2,19555.758,26009.16
43979.00,15.85,18743.2,1120,21574.694,28694.34
43980.00,19.15,20552,1120,22792.692,30314.28
43981.00,17.85,17326.4,996.8,20945.973,27858.14
43982.00,14.6,16189.6,1052.8,20030.865,26641.05
